-0.38623,0.56396
-0.61768,0.30273
-0.69141,-0.040527
-0.58496,-0.37793
-0.32471,-0.62012
0.022461,-0.70264
0.3667,-0.60254
0.61768,-0.34473
0.70898,0.0043945
0.61621,0.35352
0.3623,0.61182
0.01416,0.71094
-0.33789,0.62549
-0.60156,0.37744
-0.7085,0.032227
-0.63086,-0.32031
-0.39014,-0.58838
-0.049316,-0.70166
0.30176,-0.63232
0.57129,-0.39941
0.69043,-0.06543
0.62891,0.28174
0.40527,0.55176
0.080078,0.6748
-0.26123,0.62158
-0.5293,0.4082
-0.65576,0.092773
-0.60986,-0.24023
-0.40723,-0.50488
-0.10352,-0.63281
0.21973,-0.59424
0.47852,-0.40283
0.60693,-0.1123
0.57471,0.19971
0.39502,0.45068
0.11865,0.57812
-0.18018,0.55176
-0.42236,0.38379
-0.54688,0.12207
-0.52588,-0.16162
-0.36914,-0.39307
-0.12305,-0.51367
0.14453,-0.49658
0.36377,-0.35156
0.479,-0.12158
0.46484,0.12891
0.33105,0.33447
0.11768,0.44336
-0.11523,0.43115
-0.30566,0.30762
-0.40625,0.11133
-0.39551,-0.10303
-0.28223,-0.27783
-0.10254,-0.36914
0.092773,-0.3584
0.25049,-0.25439
0.33154,-0.091309
0.31982,0.083984
0.2251,0.22412
0.078125,0.29443
-0.077637,0.28076
-0.19922,0.19385
-0.25732,0.062988
-0.24121,-0.072754
-0.16162,-0.17578
-0.046387,-0.22119
0.069336,-0.20166
0.15381,-0.12842
0.18555,-0.02832
0.16162,0.067871
0.094727,0.13281
0.0087891,0.15088
-0.067871,0.12207
-0.11377,0.060059
-0.11719,-0.011719
-0.08252,-0.069336
-0.025391,-0.095703
0.032715,-0.084473
0.071777,-0.043945
0.078613,0.0092773
0.052734,0.054688
0.0058594,0.075195
-0.044434,0.062988
-0.077148,0.022461
-0.07959,-0.031738
-0.04834,-0.079102
0.0073242,-0.1001
0.068848,-0.084961
0.11377,-0.034668
0.12354,0.036133
0.09082,0.10498
0.021973,0.14795
-0.064453,0.14697
-0.14111,0.097168
-0.18213,0.0097656
-0.17041,-0.091309
-0.104,-0.17627
0.0014648,-0.21582
0.11816,-0.19385
0.21045,-0.11182
0.24951,0.012207
0.21777,0.14355
0.11963,0.24463
-0.021973,0.28271
-0.16895,0.24219
-0.27832,0.12793
-0.31641,-0.03125
-0.26611,-0.19336
-0.13672,-0.31152
0.040039,-0.34912
0.21729,-0.29053
0.34424,-0.146
0.38232,0.04834
0.31494,0.24072
0.15576,0.37646
-0.055664,0.41504
-0.26318,0.33984
-0.40869,0.1665
-0.44775,-0.0625
-0.36523,-0.28516
-0.17725,-0.43994
0.067871,-0.48047
0.30615,-0.39062
0.47021,-0.18896
0.5127,0.072754
0.41602,0.32568
0.20166,0.5
-0.07666,0.54395
-0.34473,0.44141
-0.52832,0.21436
-0.5752,-0.079102
-0.46729,-0.36182
-0.22803,-0.55615
0.080566,-0.60547
0.37793,-0.49268
0.58203,-0.24268
0.63525,0.081055
0.51758,0.39258
0.25732,0.60693
-0.080078,0.66309
-0.40527,0.54248
-0.62939,0.27246
-0.68994,-0.078125
-0.56641,-0.41602
-0.2876,-0.65039
0.074707,-0.71533
0.42529,-0.58936
0.66895,-0.30322
0.73828,0.070312
0.61133,0.43213
0.31836,0.68506
-0.064941,0.75928
-0.43701,0.63135
-0.69873,0.33301
-0.77734,-0.058594
-0.6499,-0.44043
-0.34717,-0.70947
0.051758,-0.79297
0.44141,-0.66602
0.71777,-0.36035
0.80566,0.044434
0.67969,0.44092
0.37207,0.72314
-0.036621,0.81494
-0.43799,0.69043
-0.7251,0.38232
-0.8208,-0.029297
-0.69873,-0.43408
-0.39062,-0.7251
0.021973,-0.82373
0.42871,-0.70361
0.72168,-0.39648
0.82275,0.015137
0.70508,0.42236
0.40039,0.71582
-0.0092773,0.81836
-0.41455,0.70312
-0.70752,0.40137
-0.81055,-0.0048828
-0.69727,-0.40674
-0.3999,-0.69727
0.0014648,-0.79932
0.39795,-0.68848
0.68457,-0.39502
0.78516,-0.00048828
0.67578,0.38965
0.38721,0.67041
0,0.76807
-0.38135,0.65967
-0.65479,0.37646
-0.74854,-0.0024414
-0.64014,-0.37354
-0.36279,-0.63818
0.0068359,-0.72656
0.3667,-0.61816
0.62061,-0.3457
0.70215,0.013184
0.59326,0.36084
0.32617,0.60303
-0.021973,0.67676
-0.35596,0.56592
-0.58496,0.30469
-0.6499,-0.032715
-0.53662,-0.35205
-0.28027,-0.56738
0.04541,-0.62256
0.34961,-0.50635
0.55029,-0.25488
0.59424,0.059082
0.47461,0.34814
0.22754,0.5332
-0.074707,0.56641
-0.34766,0.44238
-0.51709,0.19971
-0.53857,-0.09082
-0.41016,-0.34863
-0.17139,-0.50195
0.10791,-0.51172
0.34961,-0.37842
0.4873,-0.14355
0.48486,0.125
0.34717,0.35156
0.11572,0.47363
-0.14209,0.45947
-0.35352,0.31738
-0.46045,0.089355
-0.43555,-0.15771
-0.28906,-0.35498
-0.064453,-0.44775
0.17236,-0.41211
0.35596,-0.26221
0.43506,-0.041504
0.39014,0.18555
0.2373,0.35547
0.020996,0.42236
-0.19629,0.36914
-0.354,0.21436
-0.40918,0.0029297
-0.34912,-0.2041
-0.19385,-0.3501
0.012207,-0.39551
0.20947,-0.33008
0.34375,-0.1748
0.38037,0.023926
0.31104,0.21143
0.1582,0.33496
-0.033203,0.36328
-0.20947,0.29199
-0.32275,0.14307
-0.34473,-0.039062
-0.27246,-0.2041
-0.12939,-0.30762
0.04248,-0.32373
0.19531,-0.25244
0.28857,-0.11719
0.30029,0.04248
0.23145,0.18262
0.10547,0.26562
-0.040527,0.27393
-0.16602,0.20898
-0.23926,0.094238
-0.24414,-0.036133
-0.18457,-0.14648
-0.083008,-0.20898
0.030273,-0.21094
0.12402,-0.1582
0.1748,-0.071289
0.17432,0.023438
0.12939,0.098633
0.058594,0.13721
-0.015625,0.13477
-0.071289,0.098145
-0.097168,0.044434
-0.091309,-0.0073242
-0.063965,-0.04248
-0.028809,-0.053711
-0.00048828,-0.04541
0.012207,-0.026855
0.0087891,-0.010742
-0.0039062,-0.0073242
-0.013184,-0.018555
-0.0092773,-0.038086
0.012695,-0.055176
0.048828,-0.056152
0.085938,-0.031738
0.1084,0.016602
0.10107,0.078125
0.057129,0.13428
-0.017578,0.16309
-0.10596,0.14844
-0.18164,0.084961
-0.21875,-0.016602
-0.19775,-0.13184
-0.11572,-0.22852
0.012207,-0.27393
0.15527,-0.24805
0.27295,-0.14844
0.32861,0.0053711
0.29932,0.17529
0.18311,0.31494
0.0048828,0.38184
-0.19189,0.35059
-0.354,0.22021
-0.43311,0.018555
-0.40137,-0.20459
-0.25781,-0.38867
-0.034668,-0.48145
0.21289,-0.45068
0.41943,-0.29639
0.52588,-0.053711
0.49805,0.21777
0.33545,0.44531
0.074707,0.56641
-0.21777,0.54248
-0.46631,0.37354
-0.60205,0.098145
-0.5835,-0.21436
-0.41016,-0.48193
-0.12256,-0.63184
0.20703,-0.62061
0.49219,-0.44531
0.65625,-0.14795
0.65234,0.19629
0.47754,0.49707
0.17334,0.67432
-0.18213,0.6792
-0.49658,0.50586
-0.68652,0.19775
-0.69971,-0.16602
-0.53027,-0.4917
-0.22119,-0.69189
0.14844,-0.71387
0.48193,-0.55029
0.69141,-0.24219
0.72168,0.12939
0.56445,0.46777
0.26074,0.68457
-0.10986,0.72266
-0.45068,0.57324
-0.67236,0.27539
-0.71729,-0.091309
-0.57568,-0.43066
-0.28613,-0.6543
0.07373,-0.70508
0.40869,-0.57129
0.63184,-0.29199
0.68652,0.058105
0.56104,0.38574
0.29248,0.60547
-0.04541,0.66162
-0.3623,0.54395
-0.57568,0.2876
-0.63135,-0.036133
-0.52051,-0.33936
-0.27637,-0.54297
0.030762,-0.59619
0.31787,-0.49072
0.50928,-0.25977
0.55713,0.029785
0.45508,0.29834
0.23682,0.47412
-0.03418,0.51465
-0.28174,0.41455
-0.43945,0.20801
-0.46924,-0.043457
-0.36914,-0.26855
-0.17334,-0.40576
0.058594,-0.42236
0.25928,-0.31982
0.37402,-0.13379
0.37451,0.078613
0.26758,0.25439
0.089355,0.34473
-0.104,0.32715
-0.25439,0.21289
-0.31836,0.040527
-0.28076,-0.13477
-0.15674,-0.25977
0.011719,-0.29639
0.17041,-0.23633
0.26953,-0.10059
0.27832,0.066406
0.19434,0.21045
0.044922,0.28516
-0.12256,0.26562
-0.25391,0.15625
-0.30518,-0.0092773
-0.25732,-0.17969
-0.12207,-0.30029
0.061523,-0.32959
0.23682,-0.25439
0.34912,-0.092285
0.3584,0.11035
0.25635,0.29346
0.067871,0.39893
-0.15527,0.39062
-0.34766,0.26367
-0.44971,0.048828
-0.42578,-0.1958
-0.27539,-0.39893
-0.034668,-0.5
0.23096,-0.46289
0.44678,-0.29102
0.54883,-0.026367
0.50146,0.26074
0.31055,0.49072
0.022949,0.5957
-0.28516,0.54053
-0.5293,0.33301
-0.63916,0.024902
-0.57861,-0.30322
-0.35791,-0.5625
-0.03125,-0.6792
0.31592,-0.61621
0.59033,-0.38477
0.71484,-0.041992
0.65137,0.32275
0.41162,0.61182
0.055664,0.74512
-0.32422,0.68359
-0.62695,0.43896
-0.77002,0.072266
-0.7124,-0.32031
-0.46533,-0.63574
-0.091309,-0.78906
0.31201,-0.73633
0.63916,-0.48975
0.80176,-0.11133
0.75586,0.30029
0.51172,0.63623
0.13184,0.80859
-0.28467,0.77002
-0.62842,0.53076
-0.80908,0.15186
-0.77881,-0.2666
-0.5459,-0.61572
-0.17139,-0.80371
0.24658,-0.78174
0.59814,-0.55664
0.79199,-0.18848
0.77881,0.22607
0.56299,0.57764
0.20312,0.77588
-0.20459,0.77002
-0.5542,0.56445
-0.75439,0.21533
-0.75586,-0.18408
-0.56055,-0.52881
-0.22363,-0.72949
0.16504,-0.73633
0.50195,-0.55176
0.70068,-0.22803
0.7124,0.14746
0.53809,0.47461
0.22852,0.66943
-0.13232,0.68457
-0.44775,0.52002
-0.63672,0.22461
-0.65283,-0.12012
-0.49756,-0.42188
-0.2168,-0.60303
0.11133,-0.61865
0.39795,-0.47119
0.56885,-0.20459
0.58301,0.10547
0.44189,0.37598
0.18896,0.53564
-0.10352,0.5459
-0.35645,0.41016
-0.50342,0.17041
-0.50879,-0.10498
-0.37695,-0.34033
-0.14893,-0.47314
0.10986,-0.47217
0.32715,-0.34277
0.4458,-0.12549
0.4375,0.11719
0.30859,0.31738
0.10059,0.42139
-0.12744,0.4043
-0.31055,0.27539
-0.3999,0.074707
-0.37402,-0.13965
-0.24414,-0.30713
-0.049316,-0.38232
